PO_ID,Supplier_ID,Raw_Material_ID,Order_Date,Order_Quantity,Unit_Cost,Delivery_Date_Planned,Delivery_Date_Actual,Total_Cost
PO000638,SUP00077,PROD00011,2021-03-12,7,30.28168873428122,2022-10-11,2021-05-27,91.20987887730308
PO000267,SUP00042,PROD00043,2023-02-23,13,22.013160414625357,2023-01-07,2021-10-13,462.43431808382036
PO001203,SUP00092,PROD00193,2021-11-09,9,35.87814312698186,2021-09-12,2023-07-27,238.73089924413608
PO001518,SUP00060,PROD00097,2021-10-24,10,48.78978234958312,2024-01-30,2024-01-09,377.0596171713578
PO001587,SUP00018,PROD00037,2024-03-02,13,3.2420031223547463,2021-02-20,2022-07-18,56.203115968067536
PO000312,SUP00053,PROD00007,2022-02-05,15,52.64550861418987,2022-08-07,2021-11-18,756.4508919063002
PO001114,SUP00057,PROD00119,2023-01-08,14,15.059049523185688,2023-07-29,2024-03-26,309.97318013572334
PO001628,SUP00064,PROD00179,2023-11-16,12,15.665279861381356,2021-02-03,2021-02-12,224.86904253938687
PO000323,SUP00040,PROD00053,2024-01-12,14,75.66390284272433,2023-04-06,2022-10-29,989.1456660557948
PO000416,SUP00027,PROD00111,2023-04-19,18,47.699997811358905,2023-12-27,2023-05-23,914.9092867201078
PO000005,SUP00013,PROD00113,2022-02-04,9,8.768525176654821,2022-02-12,2021-08-06,122.22939292529935
PO001050,SUP00028,PROD00144,2023-11-08,12,42.75642300773017,2021-09-12,2022-08-28,375.3992911153311
PO000390,SUP00036,PROD00023,2022-09-20,11,34.575971936919316,2021-04-06,2022-09-23,256.3209124189605
PO001449,SUP00012,PROD00177,2022-10-13,10,38.99669700266661,2022-07-08,2021-08-28,512.7381918070105
PO001925,SUP00052,PROD00170,2021-03-31,10,18.80597570641667,2021-08-29,2022-11-03,184.82595603007965
PO000418,SUP00010,PROD00072,2023-05-16,10,47.160383923590864,2024-01-01,2024-02-18,368.3913287100299
PO001299,SUP00045,PROD00193,2021-09-30,9,58.15396399282309,2023-11-26,2021-09-26,411.3793703927139
PO000424,SUP00033,PROD00070,2022-07-06,12,29.147305103492673,2023-08-19,2022-04-05,217.8032514596346
PO000037,SUP00019,PROD00113,2023-03-12,14,28.485312109649286,2022-05-20,2023-11-19,508.36452207080816
PO001518,SUP00100,PROD00152,2022-09-08,10,18.651770892748015,2021-07-06,2022-03-10,133.96109157648695
PO000869,SUP00071,PROD00169,2023-06-27,13,62.07510342961916,2023-05-17,2023-10-23,795.3164992571869
PO001894,SUP00021,PROD00200,2023-02-28,12,7.013752217546343,2021-12-03,2023-09-17,105.43915331039999
PO001069,SUP00070,PROD00134,2023-07-08,12,71.56478576451943,2021-07-11,2021-09-21,836.8855382784135
PO000315,SUP00012,PROD00063,2021-10-03,9,53.632873664855914,2022-07-12,2023-05-20,497.23737742073155
PO000900,SUP00079,PROD00009,2022-06-23,10,60.586122897406675,2021-06-25,2023-01-15,604.4365338043003
PO000406,SUP00078,PROD00013,2024-02-02,12,48.3517799607429,2023-04-17,2021-01-28,568.0439973497816
PO001757,SUP00023,PROD00161,2023-06-23,11,68.45712230129706,2023-07-05,2023-03-12,853.6466454383616
PO001382,SUP00070,PROD00159,2022-03-20,7,78.81040793122388,2022-02-02,2022-07-24,735.136159797213
PO000683,SUP00085,PROD00183,2022-03-08,11,41.4421770792452,2021-09-01,2023-08-12,399.7848620315467
PO001056,SUP00043,PROD00151,2023-12-28,3,44.624915003079565,2021-08-25,2023-06-02,122.83845013837438
PO001339,SUP00024,PROD00105,2023-04-26,6,18.640807651552045,2022-06-27,2023-10-18,75.30626172896606
PO001566,SUP00094,PROD00070,2021-02-27,9,69.14743674997302,2022-02-11,2021-05-27,672.2040706549828
PO000161,SUP00087,PROD00047,2024-04-04,15,4.554941861220929,2022-04-12,2024-03-08,88.63837052068877
PO000046,SUP00018,PROD00136,2021-07-11,8,5.0887826989293625,2021-05-07,2021-04-27,68.73456215091537
PO000229,SUP00051,PROD00050,2022-02-04,11,41.79560183730004,2024-03-14,2023-12-12,466.2453451935268
PO000790,SUP00038,PROD00077,2023-02-15,9,3.0652692496441465,2022-04-26,2024-03-28,20.031699746598907
PO000934,SUP00022,PROD00105,2021-03-04,9,23.66147751426955,2024-01-21,2021-04-27,151.24043089433155
PO000273,SUP00013,PROD00142,2022-07-25,10,18.41699226739179,2023-05-23,2021-08-15,181.9532498718255
PO000823,SUP00075,PROD00016,2022-08-02,12,35.433824996814664,2021-11-04,2022-01-11,428.7348933886421
PO000884,SUP00080,PROD00024,2023-08-20,16,74.94281438883242,2023-03-26,2021-04-21,1023.9452096476682
PO000219,SUP00045,PROD00018,2022-03-14,13,72.56224351183913,2023-11-08,2022-12-17,900.8233533418402
PO001834,SUP00034,PROD00174,2021-03-26,15,53.165295826161845,2023-11-29,2021-11-09,604.2899262932649
PO001199,SUP00044,PROD00125,2023-01-06,10,58.85443601456846,2022-10-28,2024-04-28,552.2507304148711
PO000778,SUP00016,PROD00061,2023-12-04,8,45.80293281464651,2022-09-27,2023-01-27,359.32325594407854
PO001014,SUP00058,PROD00132,2024-03-04,6,67.18990146839015,2021-06-13,2021-07-13,322.4517523634071
PO000629,SUP00064,PROD00110,2021-06-26,10,45.61814170945916,2023-02-10,2024-02-06,412.5493958540368
PO001709,SUP00036,PROD00191,2022-01-16,11,36.392340267790686,2022-04-10,2024-03-19,467.9617850083673
PO001151,SUP00027,PROD00182,2023-09-11,9,75.84730311159427,2022-03-16,2023-01-23,747.0079070866293
PO000990,SUP00044,PROD00133,2023-08-12,14,19.958026903092048,2022-04-12,2024-01-22,317.47724583758867
PO001822,SUP00017,PROD00019,2021-01-27,10,79.92663002643057,2024-04-08,2021-08-31,1232.898028099646
PO001676,SUP00095,PROD00145,2023-06-14,10,60.098029306871446,2023-04-06,2021-04-21,611.3561507828559
PO001626,SUP00054,PROD00155,2021-09-12,15,38.61458550653767,2021-05-22,2022-11-27,500.8410886352709
PO000452,SUP00050,PROD00055,2022-08-22,14,61.00482181084069,2021-12-05,2021-08-01,661.939249897807
PO000307,SUP00080,PROD00032,2023-04-12,11,30.782303679981748,2021-03-01,2022-05-13,295.0741483948433
PO001381,SUP00048,PROD00004,2023-07-12,7,10.063648092712818,2021-05-08,2022-09-07,99.87825668989721
PO000938,SUP00033,PROD00013,2023-11-15,8,62.08624622780773,2021-12-18,2022-02-02,495.4442239831552
PO001368,SUP00015,PROD00098,2024-01-16,10,71.98324298565562,2023-10-23,2024-03-28,792.4367768222202
PO001522,SUP00051,PROD00020,2022-07-25,8,32.041016349368206,2022-08-09,2022-06-19,286.0585884677174
PO000591,SUP00079,PROD00180,2022-08-11,13,6.29339828251543,2023-04-29,2022-03-25,143.064455946646
PO000570,SUP00070,PROD00035,2024-03-16,5,31.760845432522615,2022-04-06,2021-11-25,91.5293050770548
PO000982,SUP00098,PROD00059,2021-09-09,12,62.31557276962542,2021-09-03,2023-11-16,705.9591263023128
PO000548,SUP00047,PROD00177,2024-03-27,17,22.46648883916996,2022-05-22,2022-04-05,472.54505377401125
PO001335,SUP00052,PROD00057,2021-04-17,10,33.316096962471676,2021-03-14,2021-07-12,295.1451224681936
PO001494,SUP00005,PROD00170,2023-08-08,12,31.735396735273184,2022-11-30,2022-05-14,466.2554608188817
PO000945,SUP00062,PROD00001,2023-12-27,9,6.738441927321565,2023-07-26,2021-04-07,79.15512618892124
PO001448,SUP00089,PROD00183,2021-05-24,12,66.46442130645718,2022-01-17,2023-06-19,834.6742770105502
PO001021,SUP00024,PROD00007,2022-01-08,10,15.945628731232688,2022-05-22,2021-09-22,210.96928376495623
PO001426,SUP00018,PROD00024,2021-02-20,14,15.240584946328473,2023-04-25,2023-01-13,284.15033013772523
PO000450,SUP00072,PROD00030,2024-02-09,13,55.37040828171435,2022-04-28,2022-04-27,414.134900994535
PO001478,SUP00024,PROD00116,2022-08-23,3,74.6852522479783,2023-11-13,2023-07-20,241.19699711296107
PO001431,SUP00024,PROD00161,2021-02-18,12,27.65280441603891,2021-02-20,2022-08-15,249.30955964984403
PO000534,SUP00043,PROD00147,2022-09-19,16,44.10353555902625,2023-09-02,2022-02-07,654.8408317528806
PO001112,SUP00034,PROD00014,2021-11-20,8,4.6068508017161,2023-04-27,2022-10-20,40.411883437548695
PO001711,SUP00040,PROD00185,2022-08-29,9,9.467985633666263,2024-04-10,2022-12-14,66.60104167706035
PO000500,SUP00099,PROD00056,2023-03-30,11,49.74072584523152,2024-04-09,2022-06-03,396.60778501686184
PO001472,SUP00040,PROD00177,2023-09-20,9,54.885430155759984,2021-09-28,2022-07-22,546.1121345880058
PO001908,SUP00066,PROD00009,2022-07-18,10,45.35480567052978,2021-02-24,2021-05-26,397.62251812790737
PO001733,SUP00011,PROD00014,2024-02-19,12,31.00379582957515,2022-08-14,2024-01-09,315.3206650478943
PO000804,SUP00077,PROD00128,2023-03-18,16,55.155466521876704,2022-11-14,2023-01-05,754.4441020158682
PO001215,SUP00064,PROD00012,2021-06-16,14,67.19560357857483,2022-03-03,2023-08-13,910.3784734735679
PO001984,SUP00054,PROD00049,2023-07-14,14,70.96570828538869,2021-10-07,2024-04-27,954.858075333449
PO001137,SUP00080,PROD00008,2023-07-17,12,28.24473706377427,2024-01-07,2022-11-11,261.7920045010503
PO000231,SUP00085,PROD00007,2022-08-26,10,39.20152550092892,2022-11-12,2023-03-28,299.6806735048376
PO000091,SUP00038,PROD00069,2021-04-18,14,6.972810038604889,2022-05-02,2022-04-14,236.19808480510346
PO001581,SUP00064,PROD00136,2022-12-13,9,13.030019793120609,2023-09-20,2021-07-03,109.00159711667756
PO000848,SUP00077,PROD00138,2021-03-29,10,20.771565053995733,2021-03-19,2024-02-01,212.0832282350501
PO000494,SUP00085,PROD00021,2023-06-02,10,24.24008355829777,2022-10-24,2022-08-14,174.49116904015395
PO000696,SUP00069,PROD00035,2023-02-10,13,44.62207686310183,2021-12-11,2023-11-30,562.4116579214042
PO001515,SUP00075,PROD00030,2023-06-16,12,25.791642938429757,2021-07-29,2023-06-27,303.0657982306836
PO000931,SUP00027,PROD00037,2023-05-02,11,21.904215107382235,2021-03-18,2021-08-09,176.71692644000683
PO001737,SUP00012,PROD00102,2023-07-30,8,17.747608690262933,2022-01-16,2022-06-12,72.4106973691641
PO001470,SUP00018,PROD00193,2024-01-16,9,73.3461900246797,2021-08-09,2023-08-06,766.470096477109
PO001949,SUP00096,PROD00084,2023-05-25,10,51.586560870876696,2021-04-26,2022-08-11,536.7199804817664
PO001778,SUP00043,PROD00093,2022-12-13,11,27.671909779449567,2021-06-09,2022-03-01,329.5270645244375
PO000510,SUP00079,PROD00169,2022-06-03,5,54.39779957550646,2021-10-26,2021-12-26,228.16665280462246
PO001319,SUP00059,PROD00069,2023-08-22,14,77.63030334199253,2021-05-20,2023-06-12,1157.8206589579338
PO000042,SUP00064,PROD00087,2022-10-27,13,8.637217944787416,2023-01-21,2023-09-20,154.83010319178308
PO001983,SUP00086,PROD00093,2021-06-16,13,50.41398953538911,2022-09-12,2021-07-17,568.4223546297243
PO000523,SUP00090,PROD00014,2024-02-02,14,30.57818905114253,2021-05-09,2021-07-13,396.03768348337223
PO001330,SUP00036,PROD00073,2022-01-12,12,16.943382839947628,2023-03-08,2021-07-29,173.9103356329221
PO001699,SUP00046,PROD00150,2022-08-30,11,12.563636920734714,2023-06-19,2022-03-27,166.5987936067681
PO000321,SUP00089,PROD00172,2024-01-21,10,69.50876535430515,2021-04-20,2023-06-17,665.7510022368397
PO001696,SUP00088,PROD00119,2022-06-11,7,39.35877517609855,2022-07-03,2023-10-02,271.7096071500239
PO000025,SUP00041,PROD00127,2022-09-17,12,71.0251225410386,2022-02-25,2022-10-26,831.5012978065347
PO000884,SUP00098,PROD00129,2021-04-15,5,6.452169742325072,2022-11-19,2023-08-09,38.5210805653818
PO000945,SUP00091,PROD00184,2021-08-04,12,31.73781361942639,2024-03-08,2021-04-07,378.0086117974328
PO000749,SUP00056,PROD00116,2023-03-17,10,27.790561921951785,2021-04-22,2024-03-14,333.5790490294065
PO001173,SUP00075,PROD00064,2024-03-03,15,41.2129471126248,2024-02-07,2022-01-01,550.2037710777973
PO001830,SUP00075,PROD00065,2022-08-10,8,55.415868720035995,2022-01-29,2021-04-16,454.1867903503002
PO000654,SUP00016,PROD00037,2022-05-31,9,12.04950977877191,2022-05-25,2021-02-15,87.52053312014812
PO001159,SUP00098,PROD00183,2022-06-01,12,72.14496701893682,2022-02-14,2022-05-21,735.0228738579515
PO001755,SUP00084,PROD00047,2021-08-15,13,57.248871376443496,2023-01-07,2023-12-23,773.8431939941582
PO001546,SUP00033,PROD00064,2023-10-14,6,3.6484733336806325,2023-05-15,2022-08-30,30.186173198570255
PO000082,SUP00085,PROD00112,2021-01-22,10,35.875627445401754,2022-03-13,2021-04-07,360.4331308799846
PO001886,SUP00065,PROD00144,2022-03-10,11,40.50385999461006,2024-02-24,2022-08-12,382.55643427107924
PO000094,SUP00061,PROD00013,2021-08-21,8,77.312582968558,2022-04-01,2022-12-21,904.9899521152499
PO001178,SUP00081,PROD00161,2022-02-28,10,55.85657650611376,2022-04-27,2021-09-06,513.2781026262782
PO001151,SUP00078,PROD00170,2022-11-15,10,21.67253422183917,2021-07-28,2023-09-10,182.11278932680642
PO001573,SUP00021,PROD00074,2022-10-16,14,5.311609648999655,2021-11-30,2024-04-13,130.20746826049742
PO000297,SUP00041,PROD00170,2023-05-16,13,7.728195285104769,2022-01-23,2021-04-23,194.61725013785383
PO000359,SUP00100,PROD00126,2022-01-12,12,17.923718119859576,2022-04-19,2023-03-22,258.8668736679146
PO001505,SUP00022,PROD00195,2023-08-29,15,63.10637991442869,2022-03-10,2023-07-28,739.0894599189129
PO000300,SUP00099,PROD00122,2022-01-01,16,43.00542536734654,2022-06-23,2023-01-21,731.0715527046394
PO000939,SUP00056,PROD00183,2024-03-18,8,14.231188648874042,2023-01-08,2023-08-08,74.76024645773884
PO001464,SUP00007,PROD00137,2023-03-06,11,46.80832376293906,2021-12-31,2023-12-17,505.0634066716044
PO001303,SUP00098,PROD00067,2023-02-21,8,17.691010920929244,2021-06-23,2021-11-15,141.67973240398535
PO000422,SUP00018,PROD00095,2024-04-03,14,60.09493772083129,2022-01-04,2024-03-19,753.1457667656107
PO000608,SUP00015,PROD00150,2021-04-16,11,62.62950249331732,2023-08-15,2023-10-23,679.0134788350259
PO001938,SUP00026,PROD00135,2021-05-24,17,26.067662994776196,2021-02-09,2024-02-20,513.0092009389243
PO000898,SUP00037,PROD00178,2023-06-17,6,72.03633707893387,2021-02-24,2021-06-11,458.171197831737
PO000089,SUP00094,PROD00161,2021-12-14,9,53.33371091385268,2024-04-25,2024-03-10,564.8416621125082
PO000440,SUP00054,PROD00107,2022-06-04,15,29.078949206587225,2021-09-05,2022-04-01,478.30186348746673
PO000685,SUP00035,PROD00035,2022-03-27,11,42.46599310470367,2022-02-22,2021-12-28,401.8140859450955
PO001999,SUP00028,PROD00138,2023-12-14,4,33.54383696005345,2022-04-27,2021-11-06,50.74862370578359
PO000606,SUP00012,PROD00143,2021-01-20,11,53.44137564829641,2021-04-08,2021-03-04,638.8399250944268
PO000053,SUP00042,PROD00067,2021-02-27,9,31.181421390435123,2023-06-19,2024-04-24,312.32832524936964
PO001026,SUP00053,PROD00117,2023-09-30,10,13.966901679467805,2024-01-30,2023-09-01,174.54657279732987
PO000168,SUP00003,PROD00113,2023-04-12,9,40.4011071931524,2022-08-28,2021-10-30,360.61592520409675
PO000549,SUP00071,PROD00184,2022-06-03,10,33.65149389272755,2024-04-26,2023-06-04,434.0605530643152
PO001985,SUP00025,PROD00069,2021-02-09,10,79.85184236850067,2022-05-10,2022-06-06,1199.6186911383868
PO001410,SUP00052,PROD00129,2021-10-24,11,58.02360599527718,2021-09-04,2024-03-02,477.38237065783227
PO000102,SUP00036,PROD00114,2021-11-28,9,67.01812584184825,2021-04-09,2024-01-31,840.4033293766995
PO000898,SUP00097,PROD00162,2021-12-21,7,9.900220775780266,2021-06-06,2023-09-28,58.09778952817364
PO000344,SUP00038,PROD00036,2021-11-21,7,77.44471434318787,2021-05-05,2021-02-27,792.94178651066
PO000246,SUP00015,PROD00092,2021-10-01,12,69.00402062530667,2024-01-09,2021-12-23,706.3201509159293
PO001175,SUP00081,PROD00173,2021-08-16,12,57.463020354814546,2022-10-25,2021-06-09,707.1818753007063
PO001012,SUP00015,PROD00200,2021-03-22,7,45.88215725970822,2023-03-19,2021-03-15,319.31071435906097
PO001486,SUP00082,PROD00130,2022-07-14,14,53.91465615143786,2021-03-26,2023-10-02,706.4102756764233
PO001785,SUP00014,PROD00198,2021-02-21,12,72.84149001249605,2023-07-31,2023-05-18,892.6335640502995
PO000494,SUP00075,PROD00180,2024-02-21,9,23.610522225026788,2022-11-21,2022-06-08,289.2002934385676
PO001846,SUP00017,PROD00162,2021-06-08,9,18.24590741927359,2023-08-09,2023-07-10,173.22378312302075
PO001036,SUP00047,PROD00064,2022-11-02,14,3.4997158794331105,2021-05-18,2023-06-19,46.315539459291436
PO000518,SUP00087,PROD00040,2023-06-14,17,49.995443552600186,2022-07-05,2023-03-17,707.2115840177356
PO001692,SUP00040,PROD00199,2022-03-21,11,73.0959900602439,2023-01-28,2023-12-24,874.2936501392304
PO000072,SUP00032,PROD00144,2023-09-19,9,54.77691858542513,2022-07-29,2022-07-05,420.00671444215834
PO001120,SUP00018,PROD00007,2023-04-24,9,62.368397157102315,2022-12-05,2021-12-28,750.5822974985111
PO001444,SUP00032,PROD00157,2021-06-08,13,24.699583741243302,2022-12-10,2023-08-06,312.5592808144937
PO000560,SUP00024,PROD00120,2021-08-04,10,62.187253387636986,2024-01-10,2024-02-01,375.70375028988235
PO001727,SUP00088,PROD00198,2023-09-17,8,78.98581071246035,2024-04-23,2023-05-24,780.9006215151957
PO000481,SUP00034,PROD00039,2023-06-21,17,55.04320385476456,2023-09-03,2021-10-11,815.8939061837827
PO001680,SUP00064,PROD00053,2022-10-23,10,9.204543217905373,2024-02-13,2022-03-10,122.29429884214026
PO000158,SUP00086,PROD00032,2022-10-03,14,55.410287294335,2023-09-04,2021-12-09,753.3912767890765
PO000320,SUP00051,PROD00049,2024-01-08,13,47.84467710350461,2021-12-05,2022-10-15,648.6449755141426
PO000762,SUP00063,PROD00122,2024-01-27,9,69.47799973957687,2023-09-21,2021-06-28,552.3677155296622
PO001709,SUP00033,PROD00007,2021-06-08,12,38.08397850882618,2024-01-07,2021-06-13,365.96396670005856
PO000290,SUP00097,PROD00165,2022-05-10,12,31.533709699538413,2021-02-17,2021-07-09,430.35401672089756
PO001751,SUP00020,PROD00179,2023-11-15,13,5.430994365797466,2021-06-13,2021-07-10,70.69540767078978
PO000460,SUP00006,PROD00199,2024-03-14,7,9.964675804661768,2022-03-25,2021-04-28,79.91545785128703
PO000906,SUP00020,PROD00091,2023-01-22,10,51.4098094962968,2023-08-20,2023-02-21,329.1880251764959
PO000706,SUP00061,PROD00200,2021-02-17,7,61.895923014628806,2023-06-04,2024-02-23,513.890836790919
PO000237,SUP00050,PROD00176,2021-09-07,7,15.091023873078713,2022-10-08,2022-11-14,85.92878726296792
PO001889,SUP00061,PROD00021,2023-06-03,10,63.81889172094248,2024-04-17,2023-06-05,708.4442117183004
PO000877,SUP00054,PROD00028,2021-07-13,16,22.16817824547308,2021-04-27,2021-12-15,411.2804035620419
PO001381,SUP00037,PROD00138,2021-05-13,10,15.127423960386542,2022-09-21,2022-04-21,176.8974681916328
PO001151,SUP00076,PROD00183,2021-07-12,11,54.10299679399071,2022-04-28,2023-03-19,567.1162269499309
PO001004,SUP00068,PROD00088,2022-05-29,14,52.93758980252587,2022-03-11,2021-03-17,735.1019635695965
PO001234,SUP00042,PROD00166,2023-06-05,15,9.898991203004265,2023-03-24,2021-07-25,295.1423540488793
PO001797,SUP00064,PROD00121,2022-09-26,13,48.728837218532746,2022-10-25,2021-05-10,521.4440942824441
PO001399,SUP00074,PROD00012,2021-06-23,9,44.3170974378812,2022-05-28,2023-05-12,474.5869884585121
PO001065,SUP00079,PROD00156,2023-04-17,10,31.360608065443454,2024-03-31,2023-08-09,350.8103709095143
PO001291,SUP00069,PROD00105,2022-12-28,8,79.73412498974213,2023-11-14,2022-09-25,1188.623374327742
PO001213,SUP00046,PROD00163,2023-02-18,12,41.61969674814144,2021-12-10,2022-04-02,351.0711792812492
PO000867,SUP00081,PROD00051,2022-11-27,17,15.786660111388224,2023-05-31,2022-11-20,466.14727709200224
PO001250,SUP00041,PROD00115,2021-05-24,9,44.76201227735501,2023-06-24,2023-08-31,350.7590570505061
PO000888,SUP00080,PROD00064,2022-06-26,15,76.23170763490711,2022-06-06,2022-03-16,1173.3377787488882
PO001516,SUP00082,PROD00182,2023-01-15,11,77.10353396985357,2024-04-24,2022-09-17,894.6553019006519
PO001938,SUP00026,PROD00084,2022-08-11,13,68.22345198015417,2022-11-18,2021-03-16,674.1837548619734
PO001920,SUP00098,PROD00013,2023-08-21,12,18.30497578934336,2024-01-11,2022-05-08,236.78521327799908
PO001642,SUP00093,PROD00173,2021-07-18,11,79.3820856839971,2022-06-14,2022-10-07,1303.4387086833742
PO001204,SUP00011,PROD00060,2022-03-20,14,79.7379143105388,2023-11-11,2021-11-13,1305.4748993492838
PO001499,SUP00060,PROD00113,2023-04-22,8,28.454656959473095,2024-02-12,2021-04-28,209.4424365641202
PO000357,SUP00075,PROD00009,2022-06-20,16,10.598107583875938,2021-02-20,2023-06-27,252.06831440814966
PO000959,SUP00001,PROD00138,2024-01-09,6,48.07002799213101,2022-10-16,2022-09-19,344.6329033720977
PO000515,SUP00011,PROD00140,2021-04-07,10,65.87499607663928,2021-09-07,2022-03-06,691.3799441438057
PO000007,SUP00063,PROD00142,2023-07-19,14,70.99487067257071,2022-08-09,2023-02-07,974.9545396987467
PO001934,SUP00048,PROD00154,2024-04-06,6,54.988262086735226,2021-09-24,2023-04-20,319.8219788725755
PO001728,SUP00083,PROD00026,2023-10-21,5,50.83040373093277,2023-07-09,2023-01-08,179.73231815471001
PO001028,SUP00071,PROD00011,2022-05-11,10,16.360411874153503,2023-06-11,2022-06-17,195.12146022184672
PO000509,SUP00041,PROD00069,2023-02-24,10,5.017970928511737,2022-12-20,2023-08-15,63.45019680363684
PO001386,SUP00025,PROD00179,2021-01-04,7,3.889605207428463,2023-10-21,2021-12-21,23.459536615574176
PO000870,SUP00006,PROD00047,2024-04-11,12,26.78343667355575,2022-09-27,2023-09-28,274.17227521939293
