sales_order_id,customer_id,product_id,order_date,quantity,unit_price,total_value,order_status
SO00335,CUST00043,PROD0186,2025-01-04,501,7161.41,3587866.41,Delivered
SO00336,CUST00035,PROD0102,2025-10-06,283,17582.63,4975884.29,Processing
SO00337,CUST00029,PROD0069,2025-03-11,416,31765.14,13214298.24,Pending
SO00338,CUST00333,PROD0190,2025-11-24,19,5159.04,98021.76,Delivered
SO00339,CUST00349,PROD0175,2026-02-20,585,3395.44,1986332.4,Delivered
SO00340,CUST00118,PROD0185,2025-02-22,408,5969.47,2435543.76,Processing
SO00341,CUST00150,PROD0189,2025-12-16,556,10210.41,5676987.96,Shipped
SO00342,CUST00007,PROD0147,2025-07-26,382,2844.67,1086663.94,Processing
SO00343,CUST00353,PROD0143,2025-09-01,222,23123.48,5133412.56,Shipped
SO00344,CUST00219,PROD0013,2025-01-11,91,16661.32,1516180.12,Delivered
SO00345,CUST00118,PROD0035,2025-06-07,411,16101.5,6617716.5,Delivered
SO00346,CUST00176,PROD0129,2026-06-29,721,16224.99,11698217.79,Processing
SO00347,CUST00049,PROD0094,2025-01-08,46,15419.68,709305.28,Processing
SO00348,CUST00312,PROD0124,2026-05-24,686,4384.84,3008000.24,Processing
SO00349,CUST00038,PROD0147,2025-12-25,134,2343.8,314069.2,Pending
SO00350,CUST00282,PROD0186,2025-06-08,739,7138.2,5275129.8,Delivered
SO00351,CUST00497,PROD0145,2025-06-02,461,16934.24,7806684.64,Pending
SO00352,CUST00332,PROD0051,2026-08-13,489,25045.69,12247342.41,Processing
SO00353,CUST00466,PROD0027,2026-08-31,352,21544.98,7583832.96,Pending
SO00354,CUST00469,PROD0083,2026-01-16,128,16701.52,2137794.56,Pending
SO00355,CUST00043,PROD0073,2026-03-31,616,11199.67,6898996.72,Delivered
SO00356,CUST00172,PROD0118,2026-04-23,310,36225.56,11229923.6,Delivered
SO00357,CUST00469,PROD0047,2025-11-14,307,26571.68,8157505.76,Delivered
SO00358,CUST00299,PROD0106,2025-09-01,163,1433.65,233684.95,Delivered
SO00359,CUST00265,PROD0140,2025-03-23,244,1449.58,353697.52,Delivered
SO00360,CUST00488,PROD0121,2026-08-12,746,22032.11,16435954.06,Shipped
SO00361,CUST00363,PROD0119,2026-03-21,492,9475.37,4661882.04,Shipped
SO00362,CUST00098,PROD0163,2025-11-01,314,4131.44,1297272.16,Pending
SO00363,CUST00319,PROD0119,2025-11-08,532,10817.04,5754665.28,Processing
SO00364,CUST00186,PROD0122,2026-01-21,113,16575.46,1873026.98,Delivered
SO00365,CUST00115,PROD0133,2025-11-11,693,18178.48,12597686.64,Pending
SO00366,CUST00025,PROD0196,2026-08-09,232,26773.37,6211421.84,Processing
SO00367,CUST00329,PROD0076,2025-01-20,129,7428.61,958290.69,Processing
SO00368,CUST00493,PROD0013,2026-03-05,642,11995.48,7701098.16,Delivered
SO00369,CUST00005,PROD0154,2025-10-21,68,3674.25,249849.0,Delivered
SO00370,CUST00245,PROD0107,2025-08-22,131,20763.77,2720053.87,Delivered
SO00371,CUST00356,PROD0200,2026-01-27,711,38832.01,27609559.11,Delivered
SO00372,CUST00305,PROD0040,2025-09-25,34,12086.24,410932.16,Shipped
SO00373,CUST00028,PROD0153,2025-08-25,87,31727.0,2760249.0,Delivered
SO00374,CUST00468,PROD0026,2025-03-02,696,25986.62,18086687.52,Delivered
SO00375,CUST00484,PROD0182,2025-04-22,117,15188.84,1777094.28,Delivered
SO00376,CUST00203,PROD0080,2025-07-06,68,5721.79,389081.72,Cancelled
SO00377,CUST00216,PROD0147,2025-12-03,14,3247.47,45464.58,Processing
SO00378,CUST00137,PROD0033,2026-06-19,626,5921.23,3706689.98,Delivered
SO00379,CUST00313,PROD0136,2025-12-04,280,13979.16,3914164.8,Delivered
SO00380,CUST00295,PROD0138,2025-06-11,653,21650.86,14138011.58,Shipped
SO00381,CUST00316,PROD0107,2025-11-27,701,21865.91,15328002.91,Shipped
SO00382,CUST00409,PROD0022,2026-05-04,362,15525.57,5620256.34,Processing
SO00383,CUST00086,PROD0111,2025-06-22,168,10988.94,1846141.92,Delivered
SO00384,CUST00207,PROD0084,2025-08-30,11,9792.82,107721.02,Delivered
SO00385,CUST00009,PROD0148,2026-07-31,39,34074.47,1328904.33,Processing
SO00386,CUST00154,PROD0117,2026-03-19,417,12711.35,5300632.95,Pending
SO00387,CUST00155,PROD0038,2025-11-16,463,26148.75,12106871.25,Delivered
SO00388,CUST00163,PROD0067,2025-11-29,675,8678.59,5858048.25,Shipped
SO00389,CUST00091,PROD0165,2025-10-18,255,27114.71,6914251.05,Processing
SO00390,CUST00371,PROD0181,2025-05-28,63,37017.49,2332101.87,Delivered
SO00391,CUST00416,PROD0069,2026-01-08,585,29372.71,17183035.35,Delivered
SO00392,CUST00351,PROD0148,2025-08-25,410,32674.78,13396659.8,Delivered
SO00393,CUST00379,PROD0200,2025-08-06,688,35625.22,24510151.36,Delivered
SO00394,CUST00090,PROD0132,2025-12-22,481,26386.0,12691666.0,Delivered
SO00395,CUST00102,PROD0064,2026-04-13,524,24974.68,13086732.32,Delivered
SO00396,CUST00479,PROD0124,2025-01-21,239,4667.99,1115649.61,Delivered
SO00397,CUST00026,PROD0047,2025-08-02,236,25198.76,5946907.36,Delivered
SO00398,CUST00079,PROD0076,2025-07-03,488,9405.67,4589966.96,Delivered
SO00399,CUST00276,PROD0096,2026-08-07,196,2778.34,544554.64,Delivered
SO00400,CUST00124,PROD0059,2025-02-26,356,23529.91,8376647.96,Pending
SO00401,CUST00025,PROD0033,2026-02-14,255,5970.69,1522525.95,Delivered
SO00402,CUST00250,PROD0182,2025-01-30,92,13140.03,1208882.76,Delivered
SO00403,CUST00440,PROD0128,2026-07-02,56,17328.68,970406.08,Pending
SO00404,CUST00325,PROD0179,2025-10-01,54,1132.45,61152.3,Delivered
SO00405,CUST00485,PROD0088,2025-11-03,403,3886.6,1566299.8,Delivered
SO00406,CUST00191,PROD0096,2025-06-10,90,2205.55,198499.5,Delivered
SO00407,CUST00482,PROD0125,2025-02-06,530,8077.96,4281318.8,Delivered
SO00408,CUST00422,PROD0188,2025-09-13,354,34328.86,12152416.44,Delivered
SO00409,CUST00374,PROD0177,2025-08-17,318,26824.89,8530315.02,Delivered
SO00410,CUST00316,PROD0183,2025-03-12,482,2786.18,1342938.76,Shipped
SO00411,CUST00184,PROD0128,2025-11-18,125,17864.28,2233035.0,Delivered
SO00412,CUST00089,PROD0132,2025-08-25,647,27291.42,17657548.74,Cancelled
SO00413,CUST00126,PROD0005,2026-02-24,441,28489.08,12563684.28,Delivered
SO00414,CUST00344,PROD0172,2025-03-18,550,8217.19,4519454.5,Pending
SO00415,CUST00122,PROD0081,2026-03-19,135,1365.92,184399.2,Shipped
SO00416,CUST00224,PROD0019,2026-04-15,321,23045.33,7397550.93,Delivered
SO00417,CUST00311,PROD0144,2025-11-18,676,26379.3,17832406.8,Shipped
SO00418,CUST00305,PROD0115,2026-03-07,472,14415.98,6804342.56,Delivered
SO00419,CUST00355,PROD0109,2025-08-09,25,14035.5,350887.5,Processing
SO00420,CUST00020,PROD0028,2026-08-31,46,13001.75,598080.5,Delivered
SO00421,CUST00376,PROD0025,2026-03-04,52,21072.06,1095747.12,Processing
SO00422,CUST00426,PROD0132,2026-05-13,538,25821.96,13892214.48,Delivered
SO00423,CUST00020,PROD0072,2025-08-01,401,8223.52,3297631.52,Delivered
SO00424,CUST00285,PROD0134,2025-09-06,117,32247.59,3772968.03,Processing
SO00425,CUST00376,PROD0091,2026-07-03,91,33597.34,3057357.94,Shipped
SO00426,CUST00477,PROD0153,2026-03-07,47,34810.88,1636111.36,Processing
SO00427,CUST00196,PROD0086,2026-08-29,410,2931.83,1202050.3,Processing
SO00428,CUST00195,PROD0123,2025-06-14,181,34254.97,6200149.57,Delivered
SO00429,CUST00366,PROD0125,2025-06-09,161,10841.59,1745495.99,Shipped
SO00430,CUST00058,PROD0173,2026-07-22,685,26341.76,18044105.6,Delivered
SO00431,CUST00324,PROD0050,2025-06-08,470,3972.8,1867216.0,Delivered
SO00432,CUST00239,PROD0133,2025-01-19,229,18702.35,4282838.15,Shipped
SO00433,CUST00492,PROD0137,2025-01-30,228,22417.57,5111205.96,Delivered
SO00434,CUST00488,PROD0134,2026-03-31,613,34503.62,21150719.06,Cancelled
SO00435,CUST00053,PROD0165,2026-01-16,262,29801.02,7807867.24,Delivered
SO00436,CUST00105,PROD0106,2026-07-16,473,1724.1,815499.3,Delivered
SO00437,CUST00135,PROD0145,2026-05-08,37,17519.01,648203.37,Delivered
SO00438,CUST00371,PROD0107,2026-06-12,461,21495.25,9909310.25,Pending
SO00439,CUST00391,PROD0126,2025-12-12,104,7846.47,816032.88,Delivered
SO00440,CUST00024,PROD0090,2026-03-18,685,35692.74,24449526.9,Delivered
SO00441,CUST00107,PROD0078,2026-02-16,255,29778.18,7593435.9,Delivered
SO00442,CUST00470,PROD0161,2025-02-19,672,12406.64,8337262.08,Processing
SO00443,CUST00009,PROD0185,2025-05-31,34,6187.76,210383.84,Processing
SO00444,CUST00220,PROD0085,2025-12-21,220,3645.98,802115.6,Delivered
SO00445,CUST00247,PROD0062,2026-05-04,19,29902.09,568139.71,Delivered
SO00446,CUST00353,PROD0143,2026-05-23,493,20456.41,10085010.13,Shipped
SO00447,CUST00056,PROD0096,2026-03-02,290,2614.19,758115.1,Shipped
SO00448,CUST00437,PROD0027,2025-01-13,148,19325.15,2860122.2,Delivered
SO00449,CUST00490,PROD0075,2026-01-19,346,22702.36,7855016.56,Shipped
SO00450,CUST00152,PROD0152,2025-12-17,33,10464.94,345343.02,Shipped
SO00451,CUST00341,PROD0145,2025-02-07,601,17373.36,10441389.36,Pending
SO00452,CUST00434,PROD0127,2026-08-05,412,30471.24,12554150.88,Delivered
SO00453,CUST00245,PROD0035,2026-06-07,318,15432.81,4907633.58,Delivered
SO00454,CUST00104,PROD0198,2025-01-14,289,10148.6,2932945.4,Delivered
SO00455,CUST00015,PROD0008,2025-03-02,595,26142.61,15554852.95,Delivered
SO00456,CUST00315,PROD0079,2025-06-11,634,33670.75,21347255.5,Cancelled
SO00457,CUST00355,PROD0183,2026-05-19,285,2781.52,792733.2,Cancelled
SO00458,CUST00493,PROD0165,2026-08-03,423,29406.23,12438835.29,Delivered
SO00459,CUST00079,PROD0132,2026-02-01,635,25779.43,16369938.05,Delivered
SO00460,CUST00268,PROD0156,2025-04-13,387,8325.4,3221929.8,Delivered
SO00461,CUST00399,PROD0084,2026-04-09,648,11434.93,7409834.64,Delivered
SO00462,CUST00128,PROD0010,2025-05-11,133,13415.38,1784245.54,Pending
SO00463,CUST00191,PROD0098,2025-02-09,480,18555.82,8906793.6,Pending
SO00464,CUST00095,PROD0093,2025-04-15,81,6482.27,525063.87,Processing
SO00465,CUST00423,PROD0068,2025-02-14,105,35430.78,3720231.9,Pending
SO00466,CUST00396,PROD0130,2025-06-19,13,30289.96,393769.48,Delivered
SO00467,CUST00023,PROD0182,2026-03-18,556,15448.04,8589110.24,Pending
SO00468,CUST00297,PROD0033,2025-08-11,500,5371.95,2685975.0,Delivered
SO00469,CUST00249,PROD0163,2025-10-10,629,3838.39,2414347.31,Processing
SO00470,CUST00214,PROD0022,2025-07-18,335,14811.45,4961835.75,Delivered
SO00471,CUST00425,PROD0142,2025-11-27,289,24365.03,7041493.67,Delivered
SO00472,CUST00082,PROD0067,2025-05-29,711,7589.29,5395985.19,Delivered
SO00473,CUST00429,PROD0101,2026-07-12,196,4780.48,936974.08,Delivered
SO00474,CUST00121,PROD0119,2026-04-18,79,10007.6,790600.4,Delivered
SO00475,CUST00429,PROD0029,2025-03-17,546,7433.13,4058488.98,Delivered
SO00476,CUST00324,PROD0151,2026-01-25,125,6457.51,807188.75,Shipped
SO00477,CUST00343,PROD0147,2025-09-12,419,2300.58,963943.02,Delivered
SO00478,CUST00233,PROD0024,2025-09-28,514,6341.91,3259741.74,Shipped
SO00479,CUST00418,PROD0149,2025-04-15,631,18953.87,11959891.97,Delivered
SO00480,CUST00490,PROD0169,2026-01-23,693,19337.72,13401039.96,Pending
SO00481,CUST00210,PROD0144,2026-05-13,566,29374.14,16625763.24,Delivered
SO00482,CUST00497,PROD0012,2025-03-06,226,10332.6,2335167.6,Delivered
SO00483,CUST00387,PROD0018,2025-07-22,529,24056.85,12726073.65,Pending
SO00484,CUST00325,PROD0027,2026-07-30,320,17267.94,5525740.8,Cancelled
SO00485,CUST00358,PROD0181,2025-03-29,238,29502.83,7021673.54,Processing
SO00486,CUST00448,PROD0151,2026-04-01,685,4503.5,3084897.5,Delivered
SO00487,CUST00258,PROD0093,2025-02-09,425,4943.99,2101195.75,Shipped
SO00488,CUST00414,PROD0099,2025-02-18,465,2181.31,1014309.15,Shipped
SO00489,CUST00235,PROD0135,2026-05-31,218,2966.68,646736.24,Delivered
SO00490,CUST00415,PROD0091,2025-09-26,400,30344.34,12137736.0,Delivered
SO00491,CUST00235,PROD0084,2025-06-06,678,14035.38,9515987.64,Processing
SO00492,CUST00233,PROD0186,2025-02-25,275,6195.98,1703894.5,Delivered
SO00493,CUST00136,PROD0067,2026-04-06,634,7794.24,4941548.16,Processing
SO00494,CUST00231,PROD0001,2026-06-22,619,9126.63,5649383.97,Delivered
SO00495,CUST00363,PROD0059,2025-04-20,403,31194.7,12571464.1,Cancelled
SO00496,CUST00046,PROD0048,2025-10-23,646,21726.09,14035054.14,Delivered
SO00497,CUST00427,PROD0099,2025-01-05,18,2303.58,41464.44,Delivered
SO00498,CUST00180,PROD0060,2026-04-07,67,23758.72,1591834.24,Processing
SO00499,CUST00251,PROD0102,2025-12-23,248,14640.66,3630883.68,Pending
SO00500,CUST00014,PROD0137,2025-03-25,618,26110.74,16136437.32,Delivered
SO00501,CUST00403,PROD0025,2026-02-21,170,18032.11,3065458.7,Delivered
SO00502,CUST00477,PROD0074,2026-02-02,22,28717.24,631779.28,Delivered
SO00503,CUST00205,PROD0119,2026-06-18,614,10008.06,6144948.84,Processing
SO00504,CUST00418,PROD0133,2026-08-21,606,15702.93,9515975.58,Delivered
SO00505,CUST00240,PROD0004,2025-03-13,666,3694.74,2460696.84,Shipped
SO00506,CUST00028,PROD0117,2025-01-26,480,12340.49,5923435.2,Delivered
SO00507,CUST00487,PROD0196,2026-05-13,228,31082.77,7086871.56,Delivered
SO00508,CUST00305,PROD0051,2025-11-14,207,27183.79,5627044.53,Pending
SO00509,CUST00271,PROD0027,2026-03-31,114,24766.49,2823379.86,Delivered
SO00510,CUST00294,PROD0181,2025-04-20,434,38284.02,16615264.68,Cancelled
SO00511,CUST00316,PROD0007,2025-10-12,175,24429.57,4275174.75,Delivered
SO00512,CUST00045,PROD0092,2025-10-28,343,10480.25,3594725.75,Delivered
SO00513,CUST00117,PROD0060,2025-10-14,239,23444.53,5603242.67,Processing
SO00514,CUST00374,PROD0105,2026-08-02,719,23693.37,17035533.03,Delivered
SO00515,CUST00118,PROD0146,2025-06-15,112,23462.06,2627750.72,Shipped
SO00516,CUST00373,PROD0060,2025-08-05,369,19885.99,7337930.31,Delivered
SO00517,CUST00160,PROD0159,2025-02-26,712,9756.59,6946692.08,Processing
SO00518,CUST00321,PROD0104,2026-01-29,357,7795.67,2783054.19,Delivered
SO00519,CUST00491,PROD0190,2025-04-25,629,4619.98,2905967.42,Pending
SO00520,CUST00054,PROD0117,2025-08-30,222,17922.21,3978730.62,Pending
SO00521,CUST00356,PROD0040,2026-03-14,280,13565.9,3798452.0,Shipped
SO00522,CUST00476,PROD0051,2025-06-05,574,27246.99,15639772.26,Pending
SO00523,CUST00440,PROD0085,2026-01-21,678,3651.21,2475520.38,Processing
SO00524,CUST00338,PROD0100,2026-05-06,567,25495.9,14456175.3,Delivered
SO00525,CUST00474,PROD0062,2025-03-22,281,28825.05,8099839.05,Shipped
SO00526,CUST00470,PROD0156,2026-05-09,400,9365.38,3746152.0,Delivered
SO00527,CUST00188,PROD0094,2025-01-07,573,14977.67,8582204.91,Delivered
SO00528,CUST00423,PROD0082,2025-08-23,474,23036.79,10919438.46,Delivered
SO00529,CUST00199,PROD0035,2025-05-05,348,13245.52,4609440.96,Shipped
SO00530,CUST00286,PROD0157,2026-08-25,193,30124.2,5813970.6,Delivered
SO00531,CUST00202,PROD0078,2025-09-27,411,22748.39,9349588.29,Processing
SO00532,CUST00008,PROD0027,2026-04-04,304,22578.79,6863952.16,Processing
SO00533,CUST00185,PROD0125,2025-12-02,6,10925.86,65555.16,Delivered
SO00534,CUST00129,PROD0170,2025-09-01,136,20095.74,2733020.64,Pending
SO00535,CUST00371,PROD0139,2025-04-12,405,12707.89,5146695.45,Shipped
SO00536,CUST00186,PROD0083,2025-06-04,130,20719.67,2693557.1,Pending
SO00537,CUST00169,PROD0007,2025-02-26,637,24445.7,15571910.9,Delivered
SO00538,CUST00004,PROD0013,2025-02-24,683,12273.2,8382595.6,Pending
SO00539,CUST00342,PROD0198,2025-04-24,57,9437.21,537920.97,Delivered
SO00540,CUST00213,PROD0019,2025-03-17,600,27517.37,16510422.0,Processing
SO00541,CUST00496,PROD0198,2025-09-16,639,11773.06,7522985.34,Delivered
SO00542,CUST00438,PROD0060,2025-03-31,2,18224.55,36449.1,Shipped
SO00543,CUST00072,PROD0168,2026-06-09,198,12885.6,2551348.8,Delivered
SO00544,CUST00427,PROD0147,2026-01-20,640,2349.25,1503520.0,Shipped
SO00545,CUST00437,PROD0104,2026-07-29,490,7505.68,3677783.2,Shipped
SO00546,CUST00038,PROD0016,2025-08-12,271,16330.28,4425505.88,Processing
SO00547,CUST00347,PROD0120,2026-05-21,644,7098.61,4571504.84,Cancelled
SO00548,CUST00497,PROD0082,2026-01-07,743,21440.44,15930246.92,Processing
SO00549,CUST00037,PROD0198,2025-05-10,544,11429.97,6217903.68,Pending
SO00550,CUST00211,PROD0055,2025-01-22,84,2761.24,231944.16,Cancelled
SO00551,CUST00063,PROD0124,2025-10-22,394,4249.9,1674460.6,Processing
SO00552,CUST00425,PROD0008,2025-08-17,160,27455.48,4392876.8,Delivered
SO00553,CUST00354,PROD0161,2025-04-30,447,13226.53,5912258.91,Delivered
SO00554,CUST00163,PROD0161,2025-07-13,625,13146.34,8216462.5,Delivered
SO00555,CUST00223,PROD0071,2026-04-19,16,17585.9,281374.4,Delivered
SO00556,CUST00342,PROD0018,2026-08-15,731,29134.64,21297421.84,Delivered
SO00557,CUST00176,PROD0036,2025-07-03,547,11733.79,6418383.13,Pending
SO00558,CUST00413,PROD0117,2026-02-16,105,13336.51,1400333.55,Pending
SO00559,CUST00237,PROD0150,2025-09-04,267,32387.12,8647361.04,Processing
SO00560,CUST00433,PROD0043,2025-11-25,191,4451.31,850200.21,Pending
SO00561,CUST00390,PROD0066,2026-03-01,265,1017.6,269664.0,Processing
SO00562,CUST00411,PROD0192,2025-09-12,645,4364.24,2814934.8,Shipped
SO00563,CUST00223,PROD0130,2026-07-10,116,36907.88,4281314.08,Pending
SO00564,CUST00159,PROD0057,2025-03-18,227,22414.15,5088012.05,Delivered
SO00565,CUST00013,PROD0083,2026-06-17,576,19921.74,11474922.24,Delivered
SO00566,CUST00163,PROD0180,2025-12-08,357,16014.21,5717072.97,Shipped
SO00567,CUST00395,PROD0164,2025-02-27,398,18754.5,7464291.0,Delivered
SO00568,CUST00272,PROD0123,2026-05-09,625,28125.75,17578593.75,Pending
SO00569,CUST00051,PROD0177,2026-08-14,156,20962.3,3270118.8,Shipped
SO00570,CUST00489,PROD0061,2026-02-04,480,5404.31,2594068.8,Delivered
SO00571,CUST00203,PROD0186,2026-02-11,24,6743.18,161836.32,Delivered
SO00572,CUST00153,PROD0019,2026-06-05,549,31117.7,17083617.3,Delivered
SO00573,CUST00177,PROD0169,2025-11-24,635,19267.78,12235040.3,Pending
SO00574,CUST00395,PROD0059,2026-04-25,739,28006.31,20696663.09,Pending
SO00575,CUST00101,PROD0155,2026-08-08,368,12205.82,4491741.76,Pending
SO00576,CUST00391,PROD0089,2025-11-20,70,13565.13,949559.1,Shipped
SO00577,CUST00131,PROD0185,2025-05-30,463,6558.63,3036645.69,Delivered
SO00578,CUST00246,PROD0173,2025-03-07,222,26720.91,5932042.02,Cancelled
SO00579,CUST00007,PROD0056,2026-04-12,728,29770.32,21672792.96,Delivered
SO00580,CUST00202,PROD0168,2025-12-30,475,14503.52,6889172.0,Delivered
SO00581,CUST00187,PROD0143,2025-06-14,299,26184.26,7829093.74,Delivered
SO00582,CUST00016,PROD0004,2025-08-01,557,3376.11,1880493.27,Delivered
SO00583,CUST00017,PROD0191,2025-09-13,521,12146.75,6328456.75,Processing
SO00584,CUST00322,PROD0065,2025-06-20,653,8718.85,5693409.05,Processing
SO00585,CUST00493,PROD0044,2025-08-17,114,7487.43,853567.02,Delivered
SO00586,CUST00269,PROD0052,2026-06-19,86,18423.01,1584378.86,Delivered
SO00587,CUST00181,PROD0196,2026-03-14,298,29857.53,8897543.94,Delivered
SO00588,CUST00242,PROD0035,2025-01-03,7,13490.61,94434.27,Delivered
SO00589,CUST00282,PROD0076,2025-01-24,142,8205.86,1165232.12,Delivered
SO00590,CUST00224,PROD0175,2025-03-13,734,3014.65,2212753.1,Processing
SO00591,CUST00391,PROD0054,2026-03-17,645,22550.13,14544833.85,Delivered
SO00592,CUST00181,PROD0085,2025-12-02,94,4334.15,407410.1,Delivered
SO00593,CUST00454,PROD0021,2026-01-08,34,14488.09,492595.06,Processing
SO00594,CUST00394,PROD0066,2026-07-05,728,944.95,687923.6,Delivered
SO00595,CUST00107,PROD0177,2025-06-27,49,20933.29,1025731.21,Delivered
SO00596,CUST00069,PROD0034,2026-04-08,247,2169.27,535809.69,Delivered
SO00597,CUST00119,PROD0001,2026-06-26,723,9012.68,6516167.64,Shipped
SO00598,CUST00450,PROD0164,2025-05-26,282,15412.15,4346226.3,Delivered
SO00599,CUST00295,PROD0030,2025-07-29,446,18559.85,8277693.1,Delivered
SO00600,CUST00016,PROD0156,2026-07-28,115,10945.69,1258754.35,Shipped
SO00601,CUST00064,PROD0109,2025-08-15,437,12640.87,5524060.19,Pending
SO00602,CUST00373,PROD0174,2026-04-28,313,26616.13,8330848.69,Delivered
SO00603,CUST00131,PROD0096,2025-01-02,286,2970.23,849485.78,Delivered
SO00604,CUST00200,PROD0026,2025-01-20,447,26612.3,11895698.1,Processing
SO00605,CUST00016,PROD0176,2025-01-05,560,14485.1,8111656.0,Shipped
SO00606,CUST00283,PROD0008,2025-12-06,103,29120.07,2999367.21,Shipped
SO00607,CUST00209,PROD0077,2026-05-17,147,26540.13,3901399.11,Delivered
SO00608,CUST00265,PROD0001,2025-06-24,601,6698.54,4025822.54,Delivered
SO00609,CUST00004,PROD0082,2026-01-03,19,23431.96,445207.24,Cancelled
SO00610,CUST00316,PROD0147,2026-02-22,723,2744.83,1984512.09,Shipped
SO00611,CUST00063,PROD0085,2025-07-19,167,4371.2,729990.4,Delivered
SO00612,CUST00357,PROD0042,2025-09-08,137,21802.27,2986910.99,Cancelled
SO00613,CUST00167,PROD0129,2025-02-19,562,16909.67,9503234.54,Delivered
SO00614,CUST00326,PROD0078,2026-04-01,241,24131.96,5815802.36,Delivered
SO00615,CUST00489,PROD0180,2025-02-28,731,14311.83,10461947.73,Cancelled
SO00616,CUST00481,PROD0088,2025-06-28,693,3714.55,2574183.15,Delivered
SO00617,CUST00045,PROD0030,2025-04-20,338,18616.38,6292336.44,Pending
SO00618,CUST00260,PROD0176,2025-11-24,446,17788.26,7933563.96,Delivered
SO00619,CUST00283,PROD0138,2026-07-11,182,23116.96,4207286.72,Delivered
SO00620,CUST00142,PROD0137,2026-04-01,602,22095.9,13301731.8,Delivered
SO00621,CUST00466,PROD0092,2025-09-18,547,10627.73,5813368.31,Processing
SO00622,CUST00242,PROD0031,2026-08-31,557,2712.36,1510784.52,Shipped
SO00623,CUST00424,PROD0034,2025-11-13,183,2424.83,443743.89,Pending
SO00624,CUST00491,PROD0180,2026-01-12,337,18178.15,6126036.55,Shipped
SO00625,CUST00306,PROD0047,2026-01-09,47,24233.89,1138992.83,Shipped
SO00626,CUST00209,PROD0114,2026-08-01,329,15717.12,5170932.48,Processing
SO00627,CUST00055,PROD0175,2025-04-01,193,3843.57,741809.01,Cancelled
SO00628,CUST00115,PROD0005,2026-07-16,726,30850.39,22397383.14,Delivered
SO00629,CUST00498,PROD0037,2026-02-26,453,15134.41,6855887.73,Delivered
SO00630,CUST00045,PROD0100,2025-04-17,1,26452.15,26452.15,Cancelled
SO00631,CUST00496,PROD0136,2026-01-01,585,14068.55,8230101.75,Pending
SO00632,CUST00450,PROD0090,2025-04-22,676,39900.39,26972663.64,Delivered
SO00633,CUST00398,PROD0053,2025-04-30,207,3663.73,758392.11,Processing
SO00634,CUST00032,PROD0002,2026-01-20,527,8594.15,4529117.05,Delivered
SO00635,CUST00067,PROD0172,2025-03-14,520,8153.38,4239757.6,Pending
